name,designation,ra,ra_err,dec,dec_err,w1_mean,w1_mean_err,w1_median,w1_median_err,w1_min,w1_min_err,w1_max,w1_max_err,w1_snr,w1_snr_min,w1_snr_max,w1_num_pts,w1_epochs,w1_amplitude,w1_var_ratio,w1_mean_median,w1_M_value,w1_fap,w1_sde,w1_power,w1_mean_power,w1_median_power,w1_period,w1_baseline,w1_sigp,w1_in_sigp,w1_brighter_sigp,w1_fainter_sigp,w2_mean,w2_mean_err,w2_median,w2_median_err,w2_min,w2_min_err,w2_max,w2_max_err,w2_snr,w2_snr_min,w2_snr_max,w2_num_pts,w2_epochs,w2_amplitude,w2_var_ratio,w2_mean_median,w2_M_value,w2_fap,w2_sde,w2_power,w2_mean_power,w2_median_power,w2_period,w2_baseline,w2_sigp,w2_in_sigp,w2_brighter_sigp,w2_fainter_sigp,delta_time,cadence,epochs,mean_offset,qual_flag,pmra,pmra_err,pmdec,pmdec_err,wiseview
2265642978613763072,J183916.60+705746.51,279.819104,0.260596,70.962886,0.291112,14.799,0.092,14.795,0.086,14.427,0.064,15.132,0.337,12.278,3.2,16.9,1214,22,0.705,0.95,0.004,0.478,0.002,14.95,0.026719798117816,0.0017141297296902,0.0012867141810839,0.0113453170581099,14.791,0.101,64.44,15.91,18.68,14.584,0.243,14.585,0.243,13.83,0.137,15.238,0.355,4.662,3.1,7.9,993,22,1.408,0.88,-0.001,0.464,0.005,13.17,0.0317326553259939,0.0023123876838133,0.0017510916810945,0.0139718934715269,14.614,0.256,61.26,11.91,7.83,4946.624,0.131,22,0.3894088143313181,AA,5.1704529826756485,0.062162668,4.421814228852774,0.061158277,http://byw.tools/wiseview#ra=279.819148&dec=70.9629207&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2094752723894997888,J184014.82+343845.79,280.061794,0.142404,34.645973,0.14916,13.836,0.05,13.834,0.048,13.657,0.039,14.016,0.097,22.26,11.2,27.6,432,21,0.359,0.88,0.002,0.507,0.003,11.71,0.0561644436674456,0.0045630789396086,0.0034799388857016,0.0197133475907555,13.825,0.056,60.93,13.25,21.19,13.684,0.121,13.68,0.114,13.224,0.062,14.095,0.221,9.364,4.9,17.4,448,21,0.871,0.9,0.004,0.476,0.002,12.55,0.058324013890342,0.0044430810530553,0.0033723123150754,0.0132413978845606,13.649,0.129,65.12,11.04,22.74,4921.635,0.066,21,0.2140214507499894,AA,67.61554495378705,0.1631078,-145.4024121843924,0.1867294,http://byw.tools/wiseview#ra=280.0617518&dec=34.6460534&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6655681059337328000,J184031.67-501722.34,280.131955,0.057635,-50.289549,0.058216,12.114,0.024,12.114,0.023,12.04,0.02,12.187,0.042,45.57,25.9,55.0,309,22,0.147,0.86,0.0,0.497,0.0,14.88,0.100058384735128,0.0064800012142639,0.0048693609509799,0.0109544175024308,12.115,0.032,81.9,8.25,7.94,11.986,0.039,11.986,0.038,11.804,0.031,12.125,0.065,27.962,16.7,34.6,312,22,0.321,0.96,0.0,0.433,0.008,10.85,0.0704209770449488,0.0062549007917149,0.0048040926318457,0.0452234768294534,11.982,0.051,76.51,9.21,13.33,4913.73,0.066,22,0.094784003098994,AA,3.604634233718607,0.0937308,-8.554002167168877,0.080318615,http://byw.tools/wiseview#ra=280.1319413&dec=-50.2895402&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2256348458933929600,J184033.16+640754.30,280.138207,0.316453,64.131744,0.280257,14.866,0.096,14.86,0.091,14.42,0.066,15.222,0.343,11.658,3.2,16.5,1392,22,0.802,0.87,0.006,0.451,0.008,12.42,0.0199065506222063,0.0015312934643846,0.0011559692736798,0.0111954769108505,14.838,0.105,62.7,11.84,24.75,14.754,0.275,14.767,0.275,13.944,0.15,15.315,0.355,4.075,3.1,7.2,791,22,1.371,0.88,-0.013,0.4,0.006,13.12,0.0432102871439619,0.0031467319557796,0.0023689946833729,0.0101804616340142,14.781,0.292,46.01,6.85,3.57,4919.745,0.131,22,0.3658019234488607,AA,-2.6064146682408857,0.48614076,-1.460327391325274,0.43224737,http://byw.tools/wiseview#ra=280.138187&dec=64.1317499&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6737202390492043776,J184048.38-311457.92,280.201589,0.14614,-31.249348,0.157223,13.706,0.051,13.694,0.049,13.536,0.04,13.918,0.114,21.671,9.5,27.4,236,22,0.382,0.97,0.012,0.586,0.0,16.37,0.1509424599722337,0.008723911076506,0.0065315232969764,0.1503847184437329,13.676,0.053,47.76,14.29,34.29,13.598,0.129,13.589,0.124,13.176,0.088,14.025,0.253,8.765,4.3,12.3,236,22,0.849,0.86,0.009,0.514,0.0,11.8,0.1072107314046024,0.0087660371772585,0.0067543007109775,0.0301401911803414,13.587,0.122,57.55,18.37,20.41,4913.707,0.13,22,0.3588629671227629,AA,-2.084096340888032,0.8127898,-2.176502713108069,0.6859568,http://byw.tools/wiseview#ra=280.2015983&dec=-31.2494216&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2156411373182747520,J184108.24+601537.54,280.284308,0.309567,60.260452,0.292099,14.883,0.097,14.875,0.092,14.533,0.07,15.219,0.227,11.505,4.8,15.5,888,22,0.686,0.89,0.008,0.501,0.0,14.97,0.0341534254746319,0.0022103460339192,0.0016855201846169,0.0277056735204004,14.856,0.107,64.59,11.25,23.05,14.662,0.257,14.68,0.257,13.815,0.039,15.285,0.355,4.434,3.1,27.9,642,22,1.47,0.9,-0.018,0.412,0.006,11.77,0.0483608464403984,0.0039409454350228,0.0030172671133215,0.033674555457842,14.657,0.272,55.12,8.35,8.02,4917.688,0.131,22,0.4601490462346685,AA,-15.646675112720027,0.13235247,-26.79646810299676,0.12573175,http://byw.tools/wiseview#ra=280.2843142&dec=60.2604286&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6704465084590781952,J184142.43-482916.47,280.426851,0.189854,-48.487861,0.201906,14.21,0.066,14.2,0.062,13.96,0.049,14.472,0.208,17.059,5.2,22.3,270,22,0.512,0.98,0.01,0.531,0.012,10.57,0.0792409407374041,0.007082751364866,0.0053819754938297,0.012228711015928,14.204,0.069,53.45,18.62,21.03,14.104,0.184,14.105,0.177,13.421,0.097,14.615,0.341,6.176,3.2,11.2,272,22,1.194,0.77,-0.001,0.427,0.005,11.45,0.0988982024031466,0.0084051862460643,0.0065152215784391,0.0567871682631771,14.104,0.176,62.07,15.52,16.21,4913.722,0.13,22,0.4086376752992736,AA,-2.4282337287145763,0.388307,-38.9423418433078,0.33157572,http://byw.tools/wiseview#ra=280.4267992&dec=-48.4879096&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2119903227748833152,J184145.97+482531.30,280.44158,0.195538,48.425342,0.199777,14.331,0.066,14.325,0.063,14.038,0.052,14.562,0.174,16.75,6.2,20.9,628,21,0.524,0.86,0.006,0.452,0.008,12.2,0.0398449377750639,0.003091670363349,0.0023299870280709,0.0157491313397201,14.32,0.075,64.74,12.79,20.44,14.202,0.183,14.196,0.175,13.479,0.099,14.747,0.35,6.285,3.1,11.0,611,21,1.268,0.91,0.006,0.435,0.016,10.7,0.0450362584997302,0.0040343408067062,0.003105067109584,0.1091185610210519,14.193,0.189,68.49,12.79,14.04,4915.517,0.066,21,0.2637553079150464,AA,13.286132761507591,0.20495541,-44.08786399762181,0.18368354,http://byw.tools/wiseview#ra=280.4415583&dec=48.425361&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2295825118257965952,J184149.45+804513.30,280.455994,0.211635,80.753676,0.238033,14.507,0.076,14.507,0.071,14.131,0.056,14.794,0.256,14.764,4.2,19.4,685,22,0.663,0.93,0.0,0.433,0.015,12.1,0.0367885673330317,0.0029163704677651,0.0022247799925138,0.0123617729317695,14.49,0.082,60.06,12.67,21.63,14.357,0.204,14.356,0.196,13.803,0.084,14.918,0.355,5.597,3.1,12.9,683,22,1.115,0.98,0.001,0.504,0.001,14.38,0.0460386577961121,0.0031054688979367,0.0023627600653882,0.0109760698982457,14.342,0.214,69.15,11.16,13.77,4943.019,0.066,22,0.2919381455709763,AA,-13.814077286261028,0.32091564,-54.59189474194828,0.37370154,http://byw.tools/wiseview#ra=280.4560501&dec=80.753695&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6728660903111284736,J184157.18-405343.85,280.488382,0.159377,-40.895465,0.164384,13.871,0.054,13.866,0.051,13.658,0.039,14.127,0.094,20.717,11.5,27.5,270,22,0.469,0.85,0.005,0.557,0.001,12.73,0.1002884696633951,0.0075187168217674,0.005705080137837,0.0268387768852632,13.857,0.057,48.01,20.22,29.24,13.987,0.17,13.976,0.166,13.5,0.028,14.457,0.329,6.821,3.3,38.4,254,22,0.957,0.94,0.011,0.503,0.002,12.26,0.1069173130378669,0.0084809688927611,0.006540380243424,0.0153989408095542,13.986,0.161,58.84,16.61,16.25,4913.844,0.13,22,0.5079701279030268,AA,-1.914023063238595,0.5337497,-3.4318056018428056,0.47109592,http://byw.tools/wiseview#ra=280.4882339&dec=-40.8955145&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4503987793659335680,J184202.91+105206.25,280.512124,0.310989,10.868409,0.319767,14.667,0.096,14.651,0.095,14.316,0.061,15.109,0.236,11.792,4.6,17.8,213,21,0.793,0.86,0.016,0.578,0.0,12.13,0.1274021393622452,0.0101138342029845,0.0077054697775232,0.0218930447814646,14.656,0.092,40.0,19.25,21.13,14.658,0.28,14.643,0.28,14.086,0.144,15.16,0.355,4.007,3.1,7.6,111,21,1.074,0.96,0.015,0.481,0.005,10.31,0.2659075410400313,0.0259799107712016,0.0212724176670345,0.0103060888946312,14.682,0.272,33.58,4.53,3.77,4913.911,0.066,21,0.4806640692569672,AA,-4.7043103442039484,0.71790093,-9.70795882691252,0.6637972,http://byw.tools/wiseview#ra=280.5121095&dec=10.8684014&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4511649190653167104,J184203.76+164221.30,280.515596,0.144629,16.705828,0.150246,13.77,0.051,13.766,0.051,13.604,0.041,13.946,0.082,21.798,13.2,26.8,154,21,0.342,0.88,0.004,0.526,0.001,11.55,0.1570809173158237,0.0130657878457666,0.0099803134338982,0.0259582773995835,13.735,0.055,27.9,2.82,17.55,13.858,0.148,13.854,0.14,13.254,0.074,14.266,0.33,7.763,3.3,14.7,312,21,1.012,0.95,0.004,0.407,0.004,11.41,0.0996634028516018,0.0085084320188087,0.0065778574980375,0.0322122812411873,13.852,0.147,66.77,14.73,16.3,4913.9,0.066,21,0.4092718178722057,AA,0.1641196474260207,1.7525111,-15.674579412468953,1.5255497,http://byw.tools/wiseview#ra=280.5156632&dec=16.7059156&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6631915390382416256,J184228.10-615158.37,280.616644,0.2425,-61.866449,0.255027,14.555,0.082,14.548,0.079,14.26,0.059,14.81,0.158,13.62,6.9,18.5,332,22,0.55,0.99,0.007,0.476,0.0,12.76,0.0861846302817827,0.0065259331540322,0.0049793609921116,0.0359042118610923,14.544,0.085,61.75,16.27,21.99,14.545,0.244,14.562,0.244,13.905,0.135,15.068,0.355,4.609,3.1,8.1,262,22,1.163,0.86,-0.017,0.435,0.002,12.27,0.115869634409248,0.0091384023932683,0.006998271743229,0.0488930907148056,14.518,0.248,59.04,7.23,12.65,4913.875,0.066,22,0.4200876901567132,AA,-276.5161075980696,0.020789785,-309.05856749234493,0.02008573,http://byw.tools/wiseview#ra=280.6170974&dec=-61.8662141&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6735648471319661568,J184242.87-333054.89,280.678597,0.19807,-33.515302,0.211387,14.137,0.067,14.123,0.064,13.826,0.049,14.435,0.156,16.755,7.0,22.1,233,22,0.609,0.8,0.014,0.512,0.0,15.8,0.145366981417047,0.0087337081376153,0.0065429086496139,0.067088831710047,14.091,0.066,45.9,11.89,37.7,14.288,0.219,14.278,0.219,13.615,0.121,14.836,0.345,5.187,3.1,9.0,212,22,1.221,0.86,0.01,0.457,0.009,9.43,0.1286313985165353,0.0133394673745729,0.0104891106410588,0.0616237776145355,14.321,0.202,60.66,15.16,11.07,4913.7,0.131,22,0.3386174227271315,AA,22.11063916633418,0.34961578,-46.67172858619157,0.30053723,http://byw.tools/wiseview#ra=280.6786188&dec=-33.5152481&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6737159956203684480,J184301.76-312303.07,280.757363,0.307498,-31.384218,0.329095,14.702,0.104,14.683,0.097,14.205,0.068,15.164,0.279,11.138,3.9,16.1,237,22,0.959,1.0,0.019,0.502,0.007,10.92,0.0966030949652231,0.0086619368274374,0.0067480408537925,0.011110212116229,14.629,0.094,48.16,11.43,37.14,14.508,0.266,14.499,0.266,13.834,0.051,15.097,0.356,4.325,3.1,21.3,168,21,1.263,0.78,0.009,0.473,0.007,10.04,0.1606341989544573,0.0157686981895867,0.0124353846141481,0.1138677536667157,14.533,0.24,48.98,12.24,7.35,4913.698,0.13,22,0.4342659943625433,AA,-6.098612555041813,0.32487008,-2.53177459008852,0.2885761,http://byw.tools/wiseview#ra=280.7573453&dec=-31.3841854&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4076518357330231552,J184310.00-243413.89,280.791663,0.472737,-24.570545,0.503448,15.019,0.141,14.988,0.132,14.57,0.098,15.621,0.397,8.108,1.5,11.1,61,21,1.051,0.75,0.031,0.602,0.0,9.77,0.3497371192127577,0.0349367283822877,0.0268637249338328,0.0525088351389247,14.906,0.117,49.21,7.94,39.68,14.876,0.405,14.941,0.405,14.112,0.16,15.556,0.53,2.017,-1.4,6.8,62,21,1.444,0.8,-0.065,0.426,0.002,10.6,0.4013447973182843,0.036436558515424,0.0280989104435092,0.0795749013976202,14.947,0.324,79.37,15.87,3.17,4913.69,0.294,22,0.5347786619585534,AB,-1.2740073488828405,0.2940643,-5.102754343442775,0.26707008,http://byw.tools/wiseview#ra=280.7916841&dec=-24.5705248&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6736516879356803456,J184317.53-322822.74,280.823025,0.164879,-32.472992,0.172211,13.855,0.056,13.845,0.052,13.661,0.042,14.079,0.14,20.116,7.7,25.6,234,22,0.418,0.87,0.01,0.56,0.003,12.14,0.1089859789204287,0.0086657582127409,0.0066289171048032,0.0152641452921692,13.806,0.057,48.76,5.79,42.15,14.065,0.19,14.035,0.185,13.378,0.105,14.73,0.343,6.092,3.2,10.3,224,22,1.352,0.85,0.03,0.514,0.002,10.94,0.1209260230759044,0.0105348557341167,0.0079985053666929,0.0149132000845899,13.975,0.171,52.89,9.5,30.17,4913.698,0.13,22,0.2221816288007934,AA,-5.511526960232286,0.8283073,-11.900354497715284,0.74565697,http://byw.tools/wiseview#ra=280.8230275&dec=-32.4729828&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4539136259802013952,J184335.48+274026.95,280.897857,0.08658,27.674149,0.088322,12.968,0.032,12.968,0.031,12.811,0.027,13.09,0.05,34.223,21.9,40.9,384,21,0.279,0.71,0.0,0.437,0.0,16.56,0.0978950246614235,0.0052034148450772,0.0037560240479487,0.0131035737007685,12.978,0.04,66.32,21.76,11.4,12.931,0.069,12.926,0.066,12.625,0.045,13.158,0.184,16.244,5.9,24.1,379,21,0.533,0.77,0.005,0.435,0.001,13.74,0.0818297665549955,0.0056475869291839,0.0042009876967773,0.0131175164642035,12.904,0.079,68.65,6.99,22.54,4921.829,0.066,21,0.4375958518084592,AA,45.209993592090775,0.018382156,-98.13784439964364,0.019745322,http://byw.tools/wiseview#ra=280.8978448&dec=27.6741516&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6439330053261100800,J184341.42-634518.88,280.922613,0.378362,-63.755236,0.396956,15.149,0.126,15.129,0.118,14.693,0.085,15.591,0.345,9.068,3.1,12.8,271,22,0.898,0.92,0.02,0.514,0.002,11.1,0.0874526787251684,0.007536999467913,0.0057392139335511,0.0110398627410633,15.132,0.128,57.79,15.57,20.42,14.736,0.278,14.757,0.278,14.075,0.036,15.179,0.356,4.168,3.1,30.5,158,22,1.104,0.77,-0.021,0.382,0.004,10.71,0.1767673942759633,0.0163955457589554,0.01292010319995,0.0206610055163813,14.792,0.288,46.37,6.92,1.38,4913.745,0.131,22,0.5057719630224887,AA,-2.594546802357294,0.9497635,-58.10609331277036,1.89712,http://byw.tools/wiseview#ra=280.9225828&dec=-63.7552434&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2098461441045173504,J184355.01+402640.68,280.979175,0.079271,40.444606,0.079465,12.825,0.03,12.823,0.03,12.726,0.025,12.935,0.056,36.147,19.3,43.5,515,21,0.209,0.88,0.002,0.536,0.004,11.89,0.0489692937614378,0.0038379593657811,0.0028484993667669,0.0108858067246316,12.825,0.038,71.26,13.79,13.6,12.76,0.06,12.757,0.058,12.535,0.041,12.958,0.125,18.479,8.7,26.6,519,21,0.423,0.87,0.003,0.475,0.003,11.5,0.0506146368426331,0.0041095355155465,0.0030646495655249,0.022124723032477,12.756,0.071,73.56,10.15,15.71,4912.2,0.065,21,0.1580746062737777,AA,2.355500239665837,0.12209352,-1.6610811128201357,0.14220655,http://byw.tools/wiseview#ra=280.9791975&dec=40.4446333&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4071759842812966272,J184356.54-280203.76,280.985589,0.309785,-28.034446,0.330719,14.607,0.101,14.59,0.093,14.219,0.066,15.015,0.291,11.516,3.7,16.4,196,22,0.796,0.91,0.017,0.534,0.001,12.34,0.1343853024483685,0.0104029379017885,0.0079197508885902,0.0106015130960364,14.561,0.088,45.28,16.98,30.19,14.569,0.275,14.576,0.275,13.709,0.173,15.026,0.354,4.081,3.1,6.3,118,22,1.317,0.68,-0.007,0.342,0.0,11.23,0.2622269360740853,0.0224416362184255,0.0172238554948288,0.0201777290941525,14.631,0.253,40.57,10.85,4.25,4913.691,0.131,22,0.4835876280405203,AA,-3.129494457078096,0.6630671,-0.7766152592496343,0.5708553,http://byw.tools/wiseview#ra=280.9855804&dec=-28.0343785&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4098723647481693056,J184404.07-174818.16,281.016926,0.132134,-17.805041,0.136849,13.218,0.045,13.212,0.043,13.032,0.033,13.459,0.089,25.123,12.2,33.4,226,22,0.427,0.87,0.006,0.578,0.003,11.39,0.1054781151045387,0.0089283158777879,0.006817459378878,0.0109915671099552,13.207,0.043,37.7,24.6,27.38,13.382,0.114,13.371,0.112,13.074,0.078,13.727,0.272,9.903,4.0,13.9,217,22,0.653,0.87,0.011,0.545,0.0,12.42,0.1268014923285302,0.0100389552329108,0.0077894382511733,0.3782416875991152,13.368,0.105,55.16,13.49,17.46,4913.675,0.131,22,0.1972449848549773,AA,-3.2830169492623,0.78487355,-8.054923326080427,0.6798788,http://byw.tools/wiseview#ra=281.0169441&dec=-17.8050449&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4100045638435716608,J184413.69-162218.29,281.057029,0.349969,-16.371737,0.371976,14.446,0.111,14.423,0.111,14.149,0.067,14.956,0.224,10.386,4.8,16.1,87,22,0.807,0.72,0.023,0.66,0.0,11.24,0.277284204055559,0.0236483334298128,0.0179924750953291,0.0137635397315206,14.354,0.08,33.33,12.04,35.19,14.432,0.258,14.478,0.258,13.793,0.157,14.837,0.345,4.331,3.1,6.9,62,19,1.044,0.83,-0.046,0.344,0.005,9.74,0.3706199305542327,0.0371770338081398,0.0288692250528342,0.013842082376581,14.439,0.227,40.74,9.26,7.41,4913.087,0.132,22,0.3868391118153995,AA,-2.30244377855929,0.7371672,-4.947606094451388,0.6097483,http://byw.tools/wiseview#ra=281.0570353&dec=-16.371747&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6735259759606654592,J184425.47-343637.80,281.106126,0.208004,-34.610487,0.218648,14.203,0.068,14.192,0.065,13.998,0.047,14.428,0.148,16.412,7.3,23.3,223,22,0.43,0.98,0.011,0.549,0.003,10.12,0.1028287649932599,0.0096254436478858,0.0073545839405597,0.015013301294444,14.196,0.069,50.0,18.29,22.36,14.353,0.229,14.344,0.229,13.707,0.113,14.969,0.353,4.988,3.1,9.6,215,22,1.262,0.96,0.009,0.495,0.004,9.67,0.1319636160815026,0.0134571752792715,0.0106036522034652,0.0766875142938694,14.299,0.213,56.91,10.16,20.33,4913.694,0.13,22,0.2930391260847566,AA,-5.391772658878121,0.7843664,-3.77347669740822,0.6520176,http://byw.tools/wiseview#ra=281.1061218&dec=-34.6104994&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6735139500502221440,J184440.91-352715.59,281.170429,0.382277,-35.454328,0.406529,14.995,0.123,14.973,0.115,14.427,0.067,15.491,0.254,9.314,1.9,16.3,236,22,1.064,0.81,0.022,0.487,0.005,9.71,0.1076157847414694,0.0108735354184454,0.0085412232242085,0.0229780952983878,14.941,0.115,52.1,14.71,32.35,14.939,0.398,14.922,0.398,14.042,0.221,15.603,0.542,1.918,-5.9,4.9,237,22,1.561,0.77,0.017,0.436,0.004,11.18,0.1184079620704308,0.0102771912070751,0.0079379761788232,0.011104975104533,15.005,0.341,74.79,17.23,7.56,4913.826,0.131,22,0.454414228806856,AB,0.5816177560506722,0.9644214,-5.626378138721084,0.7579511,http://byw.tools/wiseview#ra=281.1704385&dec=-35.4543298&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6737151572430369408,J184446.37-312101.39,281.193208,0.201851,-31.350399,0.21225,14.113,0.067,14.104,0.063,13.905,0.049,14.376,0.238,16.824,4.6,22.3,237,22,0.471,0.92,0.009,0.577,0.009,10.72,0.0892299482169957,0.0079817592789713,0.0061552651126916,0.0122185200136094,14.084,0.066,52.38,14.29,27.38,14.285,0.225,14.279,0.225,13.567,0.127,14.788,0.337,5.063,3.2,8.6,216,22,1.221,0.78,0.006,0.417,0.003,10.7,0.1344838508371659,0.0121978847960731,0.0094176478264351,0.0255730426302519,14.289,0.202,58.33,12.7,14.68,4913.69,0.13,22,0.274276521043404,AA,-1.409278580094554,0.1867929,-7.806143003441063,0.14878635,http://byw.tools/wiseview#ra=281.1931961&dec=-31.3503849&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4537803823497945728,J184451.98+260514.33,281.216571,0.322275,26.087303,0.337638,14.901,0.103,14.889,0.098,14.387,0.068,15.303,0.309,10.952,3.5,15.9,354,21,0.916,0.79,0.012,0.452,0.0,14.62,0.0853977900486566,0.0056038223134376,0.0042461550428961,0.0124555929757056,14.854,0.108,55.06,12.36,32.02,14.75,0.277,14.773,0.277,14.065,0.142,15.243,0.355,4.046,3.1,7.7,206,21,1.178,0.84,-0.023,0.399,0.0,11.54,0.1661303019953611,0.0140133538438588,0.0108285854832937,0.0103353511024253,14.807,0.291,49.72,6.74,1.4,4921.697,0.066,21,0.392386017507585,AA,1.9159209658966063,0.13060029,-6.445441680385761,0.18992111,http://byw.tools/wiseview#ra=281.2165814&dec=26.0873136&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4503627566141421824,J184452.60+095918.36,281.219237,0.288978,9.988459,0.304229,14.59,0.09,14.576,0.086,14.216,0.058,15.047,0.168,12.531,6.5,18.7,172,21,0.831,0.79,0.014,0.567,0.001,12.6,0.1615224430593329,0.0123289599162757,0.0093658363903021,0.01446043898826,14.542,0.087,53.45,16.09,29.31,14.592,0.263,14.588,0.263,13.992,0.156,15.023,0.354,4.26,3.1,6.9,108,20,1.031,0.86,0.004,0.422,0.0,11.11,0.2762508465946306,0.0232660631273302,0.0180725898279091,0.0217314576707317,14.576,0.258,48.85,5.17,8.05,4913.897,0.131,21,0.546739336142415,AA,-5.97553426600101,1.1104636,-19.918186886759344,1.0438356,http://byw.tools/wiseview#ra=281.2191492&dec=9.9884343&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4280533422750305792,J184522.72+034335.74,281.344797,0.172179,3.7266,0.180156,13.742,0.056,13.722,0.054,13.468,0.041,14.129,0.101,19.842,10.8,26.5,191,21,0.661,0.89,0.02,0.616,0.002,11.61,0.1275792872710673,0.0105645273566896,0.0080882015746964,0.0207397607400711,13.708,0.054,36.0,23.0,36.5,14.036,0.192,14.05,0.192,13.323,0.078,14.702,0.349,6.137,3.1,13.9,187,21,1.379,0.81,-0.014,0.473,0.011,8.58,0.176953396788547,0.0195614977195851,0.0149299843457449,0.0219717704547121,14.028,0.167,47.5,21.0,25.0,4913.771,0.13,21,0.5575718182448539,AA,26.38529436465387,0.3258016,-1.6052603109670012,0.27138808,http://byw.tools/wiseview#ra=281.3446719&dec=3.7265954&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4073003424813139072,J184534.02-263248.94,281.391565,0.23134,-26.546902,0.24289,14.236,0.071,14.256,0.071,13.966,0.056,14.558,0.118,15.698,9.2,19.5,42,15,0.592,0.84,-0.02,0.51,0.0,9.58,0.4950468766817535,0.050678458342343,0.0398102849089033,0.0192154426303526,14.246,0.07,36.21,22.41,13.79,14.247,0.224,14.239,0.224,13.78,0.13,14.804,0.352,5.148,3.1,8.4,42,17,1.024,0.83,0.008,0.552,0.006,8.08,0.4511443751748457,0.0577488977834299,0.0468793984011162,0.0110583664027323,14.238,0.196,44.83,12.07,15.52,4913.162,0.327,22,0.6474096185921346,AA,-2.332990222915116,0.3679803,-7.261683617167709,0.30281255,http://byw.tools/wiseview#ra=281.3917292&dec=-26.5469276&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2144615679293755008,J184542.79+511402.74,281.428328,0.158185,51.234109,0.159933,13.991,0.054,13.988,0.051,13.801,0.042,14.187,0.101,20.619,10.8,25.8,728,22,0.386,0.87,0.003,0.516,0.004,12.09,0.0356324748496972,0.0028209576390936,0.0021531649686985,0.0123634805625328,13.988,0.061,65.81,15.33,17.64,14.018,0.155,14.011,0.146,13.518,0.089,14.499,0.356,7.421,3.1,12.2,717,22,0.981,0.91,0.007,0.497,0.006,11.96,0.0369480944731352,0.0029373647691661,0.0022121302925126,0.0102056682225471,14.015,0.164,69.88,13.16,14.25,4915.562,0.066,22,0.2179075880714263,AA,6.344560015041161,0.38576907,22.857739275368843,0.3424339,http://byw.tools/wiseview#ra=281.4283094&dec=51.2340935&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
